stock_code,bsns_year,roe,roa,operating_margin,net_margin,debt_ratio,equity_ratio,log_assets,log_revenue,log_employees,capital_change_count
0008Z0,2025,0.017851698559520592,0.013391397722941425,0.08933505857791238,0.0897571707651729,0.3330720906704175,0.7501469777955432,26.128978653649426,24.22648327223043,0.0,2
000910,2025,0.043257248585329186,0.014780592344389252,-0.014392539808141725,0.09689345542992685,1.9266248319032857,0.3416905334428073,26.500213023547456,24.619916038516884,5.298317366548036,1
000950,2025,-0.0031464387263418865,-0.003024575213513297,-0.2500180917240256,-0.1042172770974866,0.04029111667784743,0.958420376730301,26.19043168622471,22.650724420050995,3.912023005428146,1
000970,2025,0.011575827047884962,0.009726303599372524,0.031184328489066427,0.04102368486697489,0.19015686993687472,0.8402253730241791,26.783609220758294,25.344293567900948,0.0,2
000990,2025,0.04167699279313656,0.03172509180971495,0.2150798815353419,0.24219141568014627,0.31369179459313984,0.7612135541348246,28.681877441697736,26.64925696183296,0.0,1
001000,2025,0.01889077791278561,0.008681635191359009,0.3333085475979199,0.275273984684558,1.1759469842257309,0.4595700204321986,24.150229937879605,20.69367292628318,1.0986122886681098,2
001020,2025,-0.02417539458135806,-0.013537309971235605,-0.04864599458627419,-0.10084976745862823,0.7858344554957009,0.559962317292409,26.90746320410478,24.899280820550885,5.0106352940962555,6
001040,2025,0.01730138682215955,0.006278722018080694,0.05824609294001154,0.02644301697763139,1.7555586586469567,0.36290281713364914,31.504957005352928,29.57799866467638,0.0,1
001060,2025,0.08638295250858881,0.050016986950699054,0.16012626961961385,0.15292855230699934,0.727072296332746,0.5790145566710748,27.13927265266054,26.021664505469353,0.0,13
001070,2025,-0.0023629752121379533,-0.0015659800641010064,0.00196916345285718,-0.007708135845871555,0.508943355223672,0.6627154005073763,26.012281117839002,24.418516610480108,5.537334267018537,1
001080,2024,-0.2476876308004268,-0.1476471255285628,-0.17117444580122912,-0.24654598010158976,0.1437154738545068,0.8743433335126941,26.045353855570784,25.915691596310257,5.0689042022202315,1
001080,2025,-0.024813813937890047,-0.022317653107883903,-0.07615678910165843,-0.12582846096610206,0.11184692305860568,0.8994043867559364,26.06772167963513,24.338180105673647,5.056245805348308,1
