rcept_dt,corp_cls,corp_name,stock_code,report_nm,rcept_no,flr_nm
20251128,E,한성라인,,특수관계인에대한자금대여,20251128001541,한성라인
20251128,E,보스포러스인베스트먼트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001540,보스포러스인베스트먼트
20251128,E,현대파텍스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001539,현대파텍스
20251128,E,두산경영연구원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001538,두산경영연구원
20251128,E,스무디킹코리아,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001535,스무디킹코리아
20251128,Y,미래에셋증권,006800,증권발행실적보고서,20251128001534,미래에셋증권
20251128,E,한화토탈에너지스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001533,한화토탈에너지스
20251128,E,한화넥스트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001532,한화넥스트
20251128,E,비이피씨탄젠트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001531,비이피씨탄젠트
20251128,K,씨유메디칼,115480,[기재정정]주요사항보고서(타법인주식및출자증권양수결정),20251128001469,씨유메디칼
20251128,E,케이비증권,003450,일괄신고추가서류(파생결합증권-주가연계증권),20251128001530,케이비증권
20251128,E,DB캐피탈,,일괄신고서,20251128001529,DB캐피탈
20251128,E,넥스트씬,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001528,넥스트씬
20251128,E,엔에이치우리뉴딜그로쓰알파제1호사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001527,엔에이치우리뉴딜그로쓰알파제1호사모투자
20251128,K,CJ프레시웨이,051500,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001526,CJ프레시웨이
20251128,E,효성지제이솔라,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001524,효성지제이솔라
20251128,K,리메드,302550,전환사채(해외전환사채포함)발행후만기전사채취득              ,20251128900722,리메드
20251128,Y,HDC현대산업개발,294870,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001523,HDC현대산업개발
20251128,E,스타필드하남,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001522,스타필드하남
20251128,K,에스디생명공학,217480,합병등종료보고서(자산양수도),20251128001521,에스디생명공학
20251128,E,에이오엠지,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001520,에이오엠지
20251128,K,오디텍,080520,전환사채(해외전환사채포함)발행후만기전사채취득              ,20251128900720,오디텍
20251128,Y,현대차증권,001500,증권발행실적보고서,20251128001519,현대차증권
20251128,E,한국투자증권,,투자설명서(일괄신고),20251128001518,한국투자증권
20251128,E,포항항7부두운영,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001517,포항항7부두운영
20251128,E,효성지에스솔라,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001516,효성지에스솔라
20251128,E,케이비증권,003450,증권발행실적보고서,20251128001515,케이비증권
20251128,E,한성라인,,특수관계인에대한자금대여,20251128001514,한성라인
20251128,E,케이비증권,003450,증권발행실적보고서,20251128001513,케이비증권
20251128,E,에이비엘생명보험,,[기재정정]분기보고서 (2025.09),20251128001512,에이비엘생명보험
20251128,E,현대트랜시스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001511,현대트랜시스
20251128,E,DB캐피탈,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001510,DB캐피탈
20251128,E,위드인천에너지,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001509,위드인천에너지
20251128,E,송림에프에스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001508,송림에프에스
20251128,E,신세계프라퍼티투자운용,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001507,신세계프라퍼티투자운용
20251128,Y,미래에셋증권,006800,증권발행실적보고서,20251128001506,미래에셋증권
20251128,E,우리집에프앤비,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001505,우리집에프앤비
20251128,K,코세스,089890,단일판매ㆍ공급계약체결              ,20251128900679,코세스
20251128,E,마인드노크,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001504,마인드노크
20251128,E,마산항제4부두운영,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001502,마산항제4부두운영
20251128,E,한국투자증권,,증권발행실적보고서,20251128001501,한국투자증권
20251128,Y,CJ씨푸드,011150,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001498,CJ씨푸드
20251128,E,한화케미칼오버시즈홀딩스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001497,한화케미칼오버시즈홀딩스
20251128,E,인천남항부두운영,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001496,인천남항부두운영
20251128,Y,진원생명과학,011000,[기재정정]타인에대한채무보증결정              ,20251128800685,진원생명과학
20251128,Y,한화투자증권,003530,일괄신고추가서류(기타파생결합사채),20251128001495,한화투자증권
20251128,E,효성비에이솔라,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001494,효성비에이솔라
20251128,K,인크로스,216050,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001493,인크로스
20251128,E,미래에셋파트너스제11호사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001492,미래에셋파트너스제11호사모투자
20251128,E,부산글로벌물류센터,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001491,부산글로벌물류센터
20251128,Y,현대차증권,001500,증권발행실적보고서,20251128001490,현대차증권
20251128,Y,롯데칠성음료,005300,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001489,롯데칠성음료
20251128,Y,코오롱ENP,138490,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001488,코오롱ENP
20251128,E,OCISE,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001487,OCISE
20251128,E,에이더블유피,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001486,에이더블유피
20251128,K,한스바이오메드,042520,기업설명회(IR)개최              ,20251128900695,한스바이오메드
20251128,E,한화엔엑스엠디,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001485,한화엔엑스엠디
20251128,Y,CJ대한통운,000120,기업설명회(IR)개최(안내공시)              ,20251128800692,CJ대한통운
20251128,E,삼해상사,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001484,삼해상사
20251128,E,제이티비씨미디어컴,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001483,제이티비씨미디어컴
20251128,E,지아이셀,,감사보고서 (2024.12),20251128001482,삼일회계법인
20251128,E,스튜디오더블엠,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001481,스튜디오더블엠
20251128,E,스타필드광주,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001480,스타필드광주
20251128,E,삼척그린에너지파크,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001479,삼척그린에너지파크
20251128,E,한국오션플랫폼,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001478,한국오션플랫폼
20251128,E,에스케이에코플랜트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001477,에스케이에코플랜트
20251128,E,하이지음스튜디오,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001476,하이지음스튜디오
20251128,E,청원냉장,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001475,청원냉장
20251128,E,씨에스에코,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001474,씨에스에코
20251128,E,농업회사법인에스피팜랜드,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001473,농업회사법인에스피팜랜드
20251128,E,스마트투데이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001472,스마트투데이
20251128,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251128001471,김포천
20251128,E,코오롱바스프이노폼,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001470,코오롱바스프이노폼
20251128,E,송도랜드마크시티,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001468,송도랜드마크시티
20251128,E,씨제이라이브시티,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001467,씨제이라이브시티
20251128,E,포항윈드파워,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001466,포항윈드파워
20251128,E,케이비증권,003450,증권발행실적보고서,20251128001465,케이비증권
20251128,E,프레시플러스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001464,프레시플러스
20251128,K,강원에너지,114190,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20251128900674,강원에너지
20251128,E,스타필드수원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001463,스타필드수원
20251128,E,농업회사법인자연팜앤바이오,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001462,농업회사법인자연팜앤바이오
20251128,E,서울PMC,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001461,서울PMC
20251128,E,에이치에스효성더클래스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001460,에이치에스효성더클래스
20251128,E,에이에스씨,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001458,에이에스씨
20251128,E,영덕제2풍력발전,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001457,영덕제2풍력발전
20251128,Y,현대차증권,001500,증권발행실적보고서,20251128001456,현대차증권
20251128,Y,DL이앤씨,375500,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001455,DL이앤씨
20251128,E,티빙,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001454,티빙
20251128,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251128001453,한성웅
20251128,Y,현대모비스,012330,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001452,현대모비스
20251128,Y,이스타코,015020,임원ㆍ주요주주특정증권등거래계획보고서,20251128001451,김승제
20251128,E,영덕제1풍력발전,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001450,영덕제1풍력발전
20251128,E,스타필드수원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001449,스타필드수원
20251128,E,전북현대모터스에프씨,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001448,전북현대모터스에프씨
20251128,Y,미래에셋증권,006800,증권발행실적보고서,20251128001447,미래에셋증권
20251128,K,와이엠,007530,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20251128001446,와이엠
20251128,K,한울앤제주,276730,임원ㆍ주요주주특정증권등소유상황보고서,20251128001445,한울반도체
20251128,E,에스앤에이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001444,에스앤에이
20251128,E,KB손해보험,002550,[기재정정]분기보고서 (2025.09),20251128001443,KB손해보험
20251128,Y,코오롱글로벌,003070,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001442,코오롱글로벌
20251128,E,케이피제이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001441,케이피제이
20251128,E,남부공원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001440,남부공원
20251128,E,원상,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001439,원상
20251128,Y,현대위아,011210,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001438,현대위아
20251128,N,탑선,180060,[기재정정]타법인주식및출자증권취득결정              ,20251128600604,탑선
20251128,E,오케이에프앤아이대부,,특수관계인과의예ㆍ적금거래,20251128001437,오케이에프앤아이대부
20251128,E,영양제2풍력발전,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001436,영양제2풍력발전
20251128,Y,영진약품,003520,유상증자또는주식관련사채등의발행결과(자율공시)              ,20251128800672,영진약품
20251128,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251128001435,조윤상
20251128,Y,HD현대,267250,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001434,HD현대
20251128,E,케이비증권,003450,증권발행실적보고서,20251128001433,케이비증권
20251128,K,한울앤제주,276730,주식등의대량보유상황보고서(일반),20251128001432,한울반도체
20251128,Y,SK바이오사이언스,302440,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001431,SK바이오사이언스
20251128,E,돈돈팜,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001430,돈돈팜
20251128,E,브이피,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001429,브이피
20251128,E,현대커머셜,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001428,현대커머셜
20251128,Y,유진증권,001200,증권발행실적보고서,20251128001427,유진증권
20251128,E,지에스풍력발전,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001426,지에스풍력발전
20251128,E,기아타이거즈,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001424,기아타이거즈
20251128,E,굴업풍력개발,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001423,굴업풍력개발
20251128,E,얼라이언스번스틴자산운용,,[기재정정]투자설명서(집합투자증권)(AB지속가능글로벌테마주증권투자신탁(주식-재간접형)),20251128000285,얼라이언스번스틴자산운용
20251128,Y,삼양통상,002170,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001422,삼양통상
20251128,E,고운레저,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001421,고운레저
20251128,K,비츠로테크,042370,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,20251128900648,비츠로테크
20251128,Y,에스엠벡셀,010580,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001420,에스엠벡셀
20251128,K,드림어스컴퍼니,060570,의결권대리행사권유참고서류,20251128001419,드림어스컴퍼니
20251128,E,한화호텔앤드리조트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001417,한화호텔앤드리조트
20251128,E,오브이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001416,오브이
20251128,E,신세계청담피에프브이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001415,신세계청담피에프브이
20251128,K,CJ 바이오사이언스,311690,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001414,CJ 바이오사이언스
20251128,E,신세계동대구복합환승센터,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001413,신세계동대구복합환승센터
20251128,K,플리토,300080,[기재정정]단일판매ㆍ공급계약체결              ,20251128900653,플리토
20251128,K,한울반도체,320000,합병등종료보고서(자산양수도),20251128001412,한울반도체
20251128,Y,미원홀딩스,107590,최대주주등소유주식변동신고서              ,20251128800659,미원홀딩스
20251128,Y,미원홀딩스,107590,임원ㆍ주요주주특정증권등소유상황보고서,20251128001411,미화물류
20251128,Y,유안타증권,003470,증권발행실적보고서,20251128001410,유안타증권
20251128,E,재산홀딩스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001409,재산홀딩스
20251128,Y,한국공항,005430,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001408,한국공항
20251128,E,이채널,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001407,이채널
20251128,E,씨제이메조미디어,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001406,씨제이메조미디어
20251128,E,씨제이이엔엠스튜디오스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001405,씨제이이엔엠스튜디오스
20251128,E,삼성디스플레이,,동일인등출자계열회사와의상품ㆍ용역거래,20251128001404,삼성디스플레이
20251128,Y,CJ대한통운,000120,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001403,CJ대한통운
20251128,E,씨앤아이레저산업,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001402,씨앤아이레저산업
20251128,E,에너지인프라자산운용,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001401,에너지인프라자산운용
20251128,Y,에어부산,298690,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001400,에어부산
20251128,E,동원글로벌터미널부산,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001399,동원글로벌터미널부산
20251128,E,디아이웨어,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001398,디아이웨어
20251128,E,에스지생활안전,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001397,에스지생활안전
20251128,Y,유안타증권,003470,증권발행실적보고서,20251128001396,유안타증권
20251128,E,태일통상,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001395,태일통상
20251128,E,상지해운,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001394,상지해운
20251128,E,케이비증권,003450,투자설명서(일괄신고),20251128001393,케이비증권
20251128,K,드림어스컴퍼니,060570,주주총회소집공고,20251128001392,드림어스컴퍼니
20251128,E,길픽쳐스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001390,길픽쳐스
20251128,E,프로케어,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001389,프로케어
20251128,E,씨제이웰케어,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001388,씨제이웰케어
20251128,Y,GS피앤엘,499790,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001387,GS피앤엘
20251128,E,케이비증권,003450,투자설명서(일괄신고),20251128001386,케이비증권
20251128,E,대림,,[기재정정]대규모기업집단현황공시[분기별공시(개별회사용)],20251128001385,대림
20251128,E,넥스트로,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001384,넥스트로
20251128,E,국일그래핀,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001383,국일그래핀
20251128,K,KH 미래물산,111870,[기재정정]주요사항보고서(유상증자결정),20251128001301,KH 미래물산
20251128,E,삼성디스플레이,,특수관계인과의보험거래,20251128001382,삼성디스플레이
20251128,E,웨이크원(wakeone),,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001381,웨이크원(wakeone)
20251128,E,예스코,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001380,예스코
20251128,E,원지,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001379,원지
20251128,E,페라리코리아,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001378,페라리코리아
20251128,Y,한화투자증권,003530,투자설명서(일괄신고),20251128001377,한화투자증권
20251128,E,NH농협손해보험,,[기재정정]분기보고서 (2025.09),20251128001376,NH농협손해보험
20251128,E,한국투자증권,,투자설명서(일괄신고),20251128001375,한국투자증권
20251128,E,티캐스트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001374,티캐스트
20251128,K,국일제지,078130,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001373,국일제지
20251128,E,제이티비씨미디어텍,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001372,제이티비씨미디어텍
20251128,K,드림어스컴퍼니,060570,주식등의대량보유상황보고서(일반),20251128001371,비마이프렌즈
20251128,K,우리기술,032820,증권발행결과(자율공시)              ,20251128900636,우리기술
20251128,E,씨제이피드앤케어,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001370,씨제이피드앤케어
20251128,Y,한국자산신탁,123890,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001369,한국자산신탁
20251128,E,스튜디오테이크원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001368,스튜디오테이크원
20251128,E,미래에셋자산운용,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001367,미래에셋자산운용
20251128,E,고군산해상풍력,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001366,고군산해상풍력
20251128,K,KS인더스트리,101000,소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회소집허가신청),20251128900626,KS인더스트리
20251128,E,삼성디스플레이,,특수관계인에대한출자,20251128001365,삼성디스플레이
20251128,E,이음,,[기재정정]대규모기업집단현황공시[분기별공시(개별회사용)],20251128001364,이음
20251128,Y,한화투자증권,003530,증권발행실적보고서,20251128001363,한화투자증권
20251128,E,케이비증권,003450,일괄신고추가서류(파생결합증권-주가연계증권),20251128001362,케이비증권
20251128,E,현대에코에너지,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001361,현대에코에너지
20251128,K,애니플러스,310200,[기재정정]타법인주식및출자증권취득결정              ,20251128900619,애니플러스
20251128,E,에스엠피엠씨,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001360,에스엠피엠씨
20251128,E,케이비증권,003450,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251128001358,케이비증권
20251128,E,한진인천컨테이너터미널,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001359,한진인천컨테이너터미널
20251128,E,스튜디오어빗,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001357,스튜디오어빗
20251128,E,아메바컬쳐,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001356,아메바컬쳐
20251128,Y,한화손해보험,000370,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001355,한화손해보험
20251128,E,씨제이브리딩,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001354,씨제이브리딩
20251128,E,화앤담픽쳐스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001353,화앤담픽쳐스
20251128,E,씨제이올리브네트웍스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001352,씨제이올리브네트웍스
20251128,E,제이에스픽쳐스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001351,제이에스픽쳐스
20251128,E,영덕블루윈드,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001350,영덕블루윈드
20251128,E,CJ푸드빌,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001349,CJ푸드빌
20251128,E,코휘드,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001347,코휘드
20251128,E,브랜드웍스코리아,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001346,브랜드웍스코리아
20251128,E,1020와이오엔지4지아이엘,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001345,1020와이오엔지4지아이엘
20251128,E,성남그린에너지,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001344,성남그린에너지
20251128,K,롤링스톤,214610,주식등의대량보유상황보고서(약식),20251128001343,김우찬
20251128,Y,롯데쇼핑,023530,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001342,롯데쇼핑
20251128,E,구미맑은물,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001341,구미맑은물
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한패러다임코리아성과연동보수증권자투자신탁(온라인전용)[주식]),20251128000635,신한자산운용
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한삼성전자알파증권자투자신탁제1호[채권혼합]),20251128000464,신한자산운용
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한삼성전자알파증권자투자신탁제2호[채권혼합]),20251128000428,신한자산운용
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한삼성전자플러스공모주알파증권투자신탁[채권혼합]),20251128000251,신한자산운용
20251128,E,씨제이엠디원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001340,씨제이엠디원
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한중국본토인덱스증권자투자신탁제2호(H)[주식]),20251128000201,신한자산운용
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한패러다임코리아증권자투자신탁제4호[주식]),20251128000171,신한자산운용
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한퇴직연금브릭스플러스40증권자투자신탁(H)[채권혼합]),20251128000163,신한자산운용
20251128,E,DL에프엔씨,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001338,DL에프엔씨
20251128,E,신한자산운용,,[기재정정]투자설명서(집합투자증권)(신한패러다임코리아증권자투자신탁제3호[주식]),20251128000159,신한자산운용
20251128,E,험프리에스엘큐원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001337,험프리에스엘큐원
20251128,E,유미개발,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001336,유미개발
20251128,E,한화자산운용,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001335,한화자산운용
20251128,Y,한화투자증권,003530,일괄신고추가서류(기타파생결합사채),20251128001334,한화투자증권
20251128,E,에이치그린파워,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001333,에이치그린파워
20251128,E,동석물류,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001332,동석물류
20251128,E,이앤씨인프라,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001331,이앤씨인프라
20251128,E,한국투자증권,,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251128001330,한국투자증권
20251128,E,현대엔터프라이즈,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001329,현대엔터프라이즈
20251128,E,한국투자증권,,일괄신고추가서류(파생결합증권-주가연계증권),20251128001328,한국투자증권
20251128,E,엠스페이스한남피에프브이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001327,엠스페이스한남피에프브이
20251128,E,아폴로코리아,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001326,아폴로코리아
20251128,K,CJ ENM,035760,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001325,CJ ENM
20251128,E,오산랜드마크프로젝트,,[기재정정]대규모기업집단현황공시[분기별공시(개별회사용)],20251128001324,오산랜드마크프로젝트
20251128,E,에스이엔씨피닉스제사차,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001323,에스이엔씨피닉스제사차
20251128,E,코람코제165호일반사모부동산투자회사,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001322,코람코제165호일반사모부동산투자회사
20251128,Y,키다리스튜디오,020120,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001321,키다리스튜디오
20251128,E,신세계사이먼,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001320,신세계사이먼
20251128,K,현우산업,092300,증권발행결과(자율공시)              ,20251128900615,현우산업
20251128,E,세린식품,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001319,세린식품
20251128,E,현대캐피탈,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001318,현대캐피탈
20251128,E,씨제이올리브영,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001317,씨제이올리브영
20251128,K,드림어스컴퍼니,060570,최대주주변경을수반하는주식담보제공계약체결              ,20251128900603,드림어스컴퍼니
20251128,E,지마켓,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001316,지마켓
20251128,E,콘텐츠웨이브,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001315,콘텐츠웨이브
20251128,E,에스이엔씨피닉스제삼차,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001314,에스이엔씨피닉스제삼차
20251128,E,지티스트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001313,지티스트
20251128,E,선우,,[기재정정]대규모기업집단현황공시[분기별공시(개별회사용)],20251128001312,선우
20251128,E,농협생명보험,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001310,농협생명보험
20251128,E,현대도시개발,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001309,현대도시개발
20251128,E,엠오디,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001308,엠오디
20251128,E,제주항공우주호텔,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001307,제주항공우주호텔
20251128,E,영풍문고,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001306,영풍문고
20251128,E,에스이엔씨피닉스제이차,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001305,에스이엔씨피닉스제이차
20251128,E,이머니,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001304,이머니
20251128,E,씨제이인베스트먼트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001303,씨제이인베스트먼트
20251128,E,동고택시,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001302,동고택시
20251128,E,더블유컨셉코리아,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001300,더블유컨셉코리아
20251128,E,두나무투자일임,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001299,두나무투자일임
20251128,E,씨제이텔레닉스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251128001298,씨제이텔레닉스
