stock_code,gcn_emb_0,gcn_emb_1,gcn_emb_2,gcn_emb_3,gcn_emb_4,gcn_emb_5,gcn_emb_6,gcn_emb_7,gcn_emb_8,gcn_emb_9,gcn_emb_10,gcn_emb_11,gcn_emb_12,gcn_emb_13,gcn_emb_14,gcn_emb_15
073010,0.3803957,0.19652794,-0.14371993,-0.43063825,0.16500011,0.050324816,0.057386667,0.29859743,-0.0054368754,-0.14713089,0.01826083,-0.49478528,0.05992389,0.09534853,-0.45684618,0.012091581
073240,0.19045205,-0.03173867,0.13453074,-0.17977275,-0.13463049,-0.11437199,0.48955166,-0.2304575,0.18722707,-0.15171172,0.41800255,-0.43791422,-0.05768764,-0.010131381,-0.29501635,0.27073124
073490,0.38225362,0.13953742,-0.06747616,-0.35332534,-0.2011962,-0.26973376,0.456738,-0.031104812,-0.06246138,-0.087442316,0.20523855,-0.44019106,-0.22950964,0.022434631,-0.28454715,0.024951406
073570,0.18924466,0.2790245,-0.22328055,-0.25667888,-0.21093997,-0.40332666,0.18817884,-0.011544902,-0.32933748,0.23964377,-0.3035395,-0.06729785,-0.43583336,0.048731465,0.054024372,-0.2647253
073640,0.07455115,0.07361333,-0.21462432,-0.054706205,0.07561842,-0.10302094,-0.52390236,-0.2718073,-0.25539014,0.16365598,-0.50570214,0.1275942,-0.13306493,-0.23961371,0.18875617,-0.31703338
074600,0.09397419,0.16701406,0.036371898,-0.05113986,-0.49886242,-0.4279218,0.5048025,-0.17333409,-0.14766893,0.09485472,0.23774342,-0.096155636,-0.34302014,-0.15401262,0.01705611,0.065122336
074610,0.02356279,0.26324466,-0.27051315,-0.031850733,0.029824525,-0.08691863,-0.33185908,0.040168997,-0.32730487,0.23108941,-0.55136335,0.23122849,-0.25134042,0.060414556,0.26677358,-0.2824497
075130,0.11689396,-0.269367,0.24074487,0.0723049,-0.09049634,0.08091028,0.3723636,-0.2641511,0.26004794,-0.29707918,0.55897284,-0.2141779,0.116119534,0.0051669856,-0.16441056,0.26959142
075180,0.0028604465,0.3029853,-0.28331032,-0.010139734,-0.072551034,-0.1975336,-0.18604846,0.06499647,-0.3469153,0.3063482,-0.4507066,0.29107577,-0.29455698,0.094852954,0.3014478,-0.2366637
075580,0.38255125,0.18354346,-0.11441699,-0.40029335,0.16612644,0.09752174,0.10167325,0.2629444,0.034514565,-0.16417499,0.06903511,-0.5031438,0.09068696,0.1134644,-0.4654988,0.078758694
075970,0.38398385,0.17808515,-0.10078114,-0.47581324,0.049154073,-0.105303265,0.10933131,0.15948544,-0.0398522,-0.08858152,0.03389551,-0.55061656,-0.011056773,-0.027504953,-0.46745145,-0.015527884
077360,-0.07807289,0.1627895,-0.2355402,0.052450184,0.15908694,0.06235921,-0.46714664,0.09252388,-0.27875993,0.27264386,-0.47989222,0.34473935,-0.07873151,0.079214,0.269969,-0.25816613
077500,0.23207627,-0.049276825,0.14933942,-0.21091647,-0.12689897,-0.119288854,0.40772763,-0.28979525,0.14108716,-0.157723,0.40374652,-0.46908483,-0.027170798,-0.11066315,-0.32867897,0.2179901
077970,0.35281554,0.12958404,-0.11849702,-0.3748284,0.26929045,0.16689666,-0.0778534,0.32287574,0.03634905,-0.18893234,0.008743064,-0.45066205,0.1839977,0.105531186,-0.4561674,0.015472447
078020,-0.10487619,0.0540789,0.12414153,0.03806168,-0.3490848,-0.30018184,0.6391233,-0.2577756,0.08649574,0.17105025,0.22739774,-0.0861754,-0.34038296,0.08060735,0.0866031,0.23787914
078340,0.34540465,0.05265783,0.0004413496,-0.36904088,0.06901742,-0.0065341545,0.19731405,-0.019926535,0.13611439,-0.1837258,0.2564124,-0.5615878,0.09567766,0.003021677,-0.476148,0.16823979
078350,0.23001081,0.31474558,-0.3266959,-0.22119415,0.16453709,0.005668389,-0.2741429,0.13228911,-0.33109033,0.16369304,-0.5637986,-0.011256843,-0.19866773,0.09275535,0.038828302,-0.26195765
078590,0.03863269,0.21156335,-0.24832636,-0.025335377,0.2132181,0.089411445,-0.50308603,0.14093861,-0.2972702,0.21762715,-0.5162697,0.23301154,-0.04949083,0.06484696,0.18478493,-0.26012525
078600,0.06364869,-0.20377387,0.3116941,0.006586077,-0.2860535,-0.13682967,0.4075698,-0.26617172,0.13966556,-0.16485885,0.52098155,-0.26359513,0.020289753,-0.25271806,-0.17884979,0.18937965
078860,0.29880187,0.26432538,-0.1792408,-0.41373146,-0.15225485,-0.37587667,0.05054171,0.062496144,-0.31674394,0.15175022,-0.22044992,-0.29276335,-0.31707013,-0.17935804,-0.15197676,-0.23056555
078890,0.27320835,0.111723855,-0.1268109,-0.2258589,0.36406717,0.33824083,-0.2276891,0.41428754,0.047753397,-0.19210334,-0.063587874,-0.2907491,0.2893908,0.167935,-0.36760998,0.022463992
078930,-0.18184872,-0.027299592,0.22486357,0.12347695,-0.3752813,-0.26801348,0.622875,-0.16402349,0.12250306,0.15192443,0.35733715,-0.040864844,-0.23189954,0.021480413,0.049880683,0.22058235
079160,-0.18373434,-0.34831235,0.313555,0.3047128,-0.14817414,0.07564894,0.30165014,-0.24243721,0.27952385,-0.16593754,0.5186107,0.07862074,0.124273576,-0.017882256,0.07145921,0.27318347
079370,0.20968243,0.3141505,-0.11986971,-0.24578427,-0.36960694,-0.418145,0.46111,-0.015169891,-0.17519036,0.12776588,0.112768754,-0.20821269,-0.38332134,-0.020624897,-0.08548775,-0.022429127
079430,-0.118829034,-0.20717046,0.2679789,0.22957487,-0.24214928,-0.19233316,-0.25932822,-0.35992375,-0.17560326,0.1695513,-0.07575493,0.16095196,-0.080526024,-0.5547062,0.2736175,-0.21386877
079550,-0.057486955,0.24534471,-0.14612347,0.055649396,-0.27432525,-0.268038,0.49626702,-0.008600923,-0.09776765,0.2363645,-0.066160865,0.17435706,-0.44397852,0.38284776,0.27005133,0.042156976
079650,-0.4220015,-0.16928092,0.1705162,0.4338537,-0.063769825,0.03413283,-0.22941785,-0.08831907,0.00095923257,0.2046672,-0.018905187,0.54315245,0.080442816,-0.02155217,0.40153074,-0.06975286
079900,0.35544628,0.26028758,-0.26856264,-0.36230537,0.087757275,-0.14592144,-0.32755047,0.06331881,-0.3395942,0.122763574,-0.40558997,-0.19625771,-0.13630016,-0.14465028,-0.094402,-0.28354132
079960,0.003919809,0.23581353,-0.2610135,0.045110602,0.07967394,-0.03938246,-0.35642195,-0.026870247,-0.30024937,0.28089294,-0.53891337,0.29336002,-0.19339272,0.07328046,0.30120012,-0.24397829
080160,0.3002335,-0.07970667,0.065818526,-0.22499375,0.11788954,0.1525571,0.19138905,0.003814936,0.21416128,-0.30716223,0.37484008,-0.4667848,0.1835025,0.079316504,-0.43198362,0.22261089
080220,0.38273597,0.054502226,-0.106884964,-0.35814372,0.10732815,-0.10133,-0.2586364,-0.3358218,-0.29205963,0.0030972136,-0.25473693,-0.38162228,-0.10716341,-0.3503381,-0.23198366,-0.15975958
080420,0.11073239,0.1519522,-0.20574726,-0.11235756,0.0925793,-0.0879247,-0.54076594,0.0149904275,-0.34946275,0.18836342,-0.4876015,0.106153496,-0.08116883,-0.2222992,0.13819727,-0.34497246
080470,-0.023266846,0.2440043,-0.2231907,-0.016129972,-0.027710121,-0.14083569,-0.28823712,0.034906045,-0.36942452,0.29831088,-0.4937497,0.2791102,-0.25925112,0.008470362,0.2900133,-0.29393688
080520,-0.004498168,0.07467147,-0.13262863,0.08128422,0.13322951,0.045051727,-0.5728448,-0.103180476,-0.28753737,0.18914056,-0.49973473,0.2254489,-0.06528392,-0.17356324,0.2577456,-0.30297935
080580,0.04824236,-0.0020942255,0.06570035,0.35866365,-0.19991079,-0.122789934,0.012108704,-0.62592995,-0.24265663,0.22122584,0.14507721,0.33438218,-0.17500383,-0.009451785,0.38253513,0.002177009
081180,-0.10126438,-0.3714573,0.21899115,0.21341555,0.08550275,0.1094029,-0.4265742,-0.6004523,0.023877125,-0.03581026,-0.08119025,0.04899491,0.09378206,-0.39539656,0.09869199,-0.10370613
082210,0.16208822,-0.22987504,0.18632208,0.021752734,-0.034863,0.09551321,0.3849618,-0.25752962,0.2607709,-0.29182437,0.53150547,-0.26515815,0.09902686,0.099581465,-0.21670538,0.29696235
082270,0.3098285,0.16034427,-0.16305885,-0.3171317,0.30439883,0.24579103,-0.13531059,0.44843066,-0.013246963,-0.16189556,-0.09969983,-0.34053087,0.1910223,0.18564373,-0.39374882,-0.019652111
082640,-0.007551904,-0.28413174,0.26988477,0.09257568,-0.11794932,-0.03791467,0.33479717,-0.2833555,0.30711496,-0.19343476,0.56036055,-0.19400083,0.14431877,-0.06513705,-0.15710388,0.31136116
082740,0.30461717,-0.0038318106,-0.013112893,-0.29146138,0.22904202,0.18909758,0.13139357,0.15795706,0.18899804,-0.26285785,0.22498706,-0.47995004,0.19870986,0.16982615,-0.45279855,0.18027821
082920,0.07165985,-0.27010307,0.28261927,0.08453575,-0.17347272,-0.012997559,0.36372554,-0.21361375,0.23358795,-0.2281269,0.6234664,-0.18478908,0.10136261,-0.06431683,-0.13971755,0.25160676
083310,-0.056448806,0.122883275,-0.21030267,0.14226231,0.062458538,-0.046312787,-0.45732266,-0.051169574,-0.28489056,0.24045967,-0.4794282,0.3499576,-0.15614386,-0.026070192,0.33491632,-0.26627892
083450,0.36184552,0.06270536,-0.0027342807,-0.38461873,0.026969992,-0.0499508,0.21359299,0.034766667,0.08210405,-0.19770923,0.2333342,-0.5730636,0.046519753,-0.035348564,-0.47241163,0.10899829
083470,0.29121447,0.24629188,-0.2647505,-0.2754328,0.28767124,0.213168,-0.07518259,0.5581002,-0.054580178,-0.080667995,-0.17389643,-0.18030962,0.060142398,0.3535704,-0.24485108,-0.04935335
083650,0.13784954,-0.10767022,0.13033466,-0.097059004,0.12559688,0.26941407,0.2635058,0.27026522,0.27728108,-0.2649987,0.3498838,-0.39406157,0.20395687,0.15759112,-0.3957494,0.25356802
084010,-0.17716807,-0.3359346,0.34624305,0.29963234,-0.20777774,-0.0018192604,0.3291642,-0.27308986,0.24526155,-0.12638913,0.51887614,0.05272438,0.07100265,-0.09830365,0.0715262,0.22810717
084180,0.3903238,0.27101955,-0.26121667,-0.41436565,0.111613795,-0.12086468,-0.27856576,0.12723684,-0.29371694,0.079046786,-0.35014522,-0.2811297,-0.097467504,-0.11475618,-0.18510973,-0.24964091
084370,-0.039145608,-0.18370597,0.27021167,0.09973789,-0.33212733,-0.13095714,0.5095621,-0.22718821,0.17420338,-0.1290533,0.541914,-0.12854251,-0.06186665,-0.10819761,-0.059898257,0.2582901
084650,0.3235003,-0.029053805,0.12580816,-0.2627,-0.07408663,-0.06691811,0.24000867,-0.13890699,0.12673086,-0.23557942,0.3767056,-0.52781206,0.07708105,-0.17758948,-0.40976346,0.15925346
084670,0.15641819,-0.15723577,0.16861387,-0.12397353,-0.055021185,-0.04940152,0.37953267,-0.29208577,0.29043773,-0.20124733,0.4581942,-0.39598152,0.065882735,0.022462334,-0.29076517,0.30198663
084730,0.14717208,0.1962014,-0.24307582,-0.17813733,0.13141306,-0.07257696,-0.48118633,-0.015558909,-0.35913473,0.20939128,-0.5184692,0.05242802,-0.13063271,-0.13813408,0.095776804,-0.32404757
084850,0.00767172,-0.08127718,-0.06309951,0.051640037,0.19680202,0.0967365,-0.6626896,-0.33830416,-0.13405642,0.07791766,-0.42831033,0.093916066,0.044662986,-0.31922787,0.1264992,-0.2208504
085620,0.37631235,0.15790868,-0.1033053,-0.4011784,0.19158797,0.10743433,-0.0031985024,0.30489248,0.028823454,-0.1723117,0.031119658,-0.4930005,0.14332722,0.062665395,-0.4699243,0.027954536
085660,0.40701023,0.24156223,-0.13993533,-0.48403803,-0.008226197,-0.24284129,0.028673332,-0.011805722,-0.14952213,0.019784963,-0.10835739,-0.5042187,-0.13482213,-0.15442824,-0.3510323,-0.09022036
085810,0.23659089,0.27952,-0.2948917,-0.288801,0.0012453485,-0.2325946,-0.19866607,0.008296221,-0.3607453,0.18149437,-0.4997778,-0.04775232,-0.28916296,-0.040593795,0.051821727,-0.3143298
085910,0.3524101,0.16786076,-0.13457425,-0.39897966,0.27089316,0.146077,-0.07629831,0.3462451,0.019060249,-0.1304748,-0.02576254,-0.44411376,0.15565978,0.10037404,-0.44754466,-0.0041692946
086280,0.24605879,0.010266157,0.08841355,-0.25733387,-0.11060266,-0.14362793,0.4440659,-0.21440275,0.15602924,-0.13479038,0.3608876,-0.49006456,-0.06476481,-0.024387497,-0.3407913,0.23546213
086390,0.32692134,0.18776986,-0.16679172,-0.3019739,0.31633964,0.26769957,-0.13449888,0.39705244,0.017754992,-0.15831146,-0.07097516,-0.35746518,0.20911579,0.17356907,-0.3973489,0.038004145
086450,-0.09334727,-0.26639536,0.22052214,0.2820563,-0.2698815,-0.07061499,0.40572265,-0.4173704,0.13608985,-0.09967787,0.50615555,0.14164984,-0.051126476,0.068395555,0.15677397,0.1972778
086520,-0.09490785,-0.27439415,0.27898195,0.17385091,-0.17406397,0.010932603,0.4644032,-0.2819283,0.28581715,-0.16364835,0.5106246,-0.081103615,0.025346013,0.03626336,-0.019595724,0.32240456
086670,0.42700502,0.1682495,-0.1301786,-0.4180632,0.2436841,0.109352365,-0.13542858,0.3036628,-0.06138663,-0.13602856,-0.0829981,-0.4343851,0.15147018,0.0013787359,-0.41069642,-0.07921992
086710,0.4568556,0.12002204,-0.27783632,-0.114473745,-0.1457828,-0.21548954,-0.0074513825,-0.18407917,-0.5186675,0.052239787,-0.16293368,0.16015866,-0.28729418,0.12803257,0.23867607,-0.3242095
086790,-0.03790127,-0.22548947,0.2625545,0.106919974,-0.20548792,-0.033904906,0.50332683,-0.27823806,0.26555315,-0.16456503,0.5173287,-0.15011434,-0.0063387067,0.013038078,-0.065995984,0.31763667
086900,0.08543441,-0.25784957,0.22853869,0.029626066,-0.041646183,0.08060299,0.36483094,-0.2740764,0.29606956,-0.26894692,0.5128581,-0.2745082,0.12422301,0.025298253,-0.20770174,0.31476513
086960,-0.20023179,0.026368724,0.035041176,0.3482586,-0.37119207,-0.24230482,0.19780672,-0.22148074,-0.17311025,0.19395076,0.07127353,0.42952862,-0.31115577,-0.010996351,0.44486752,0.0043454957
086980,0.20743549,0.28182402,-0.19180235,-0.3309829,-0.24734415,-0.39993063,0.34330648,0.10491144,-0.24055912,0.16312839,-0.15172553,-0.2404812,-0.40472028,0.019034171,-0.117869444,-0.19450736
087010,-0.12943083,-0.30120927,0.30278286,0.23848717,-0.19738567,0.027987432,0.3906985,-0.26191965,0.26744965,-0.170824,0.53862745,-0.005643079,0.06501316,-0.026639128,0.0205386,0.2945434
087260,0.15057291,0.21350802,-0.25233355,-0.1897974,0.12343981,-0.083520554,-0.45698395,0.0036507084,-0.36057514,0.21126853,-0.52602696,0.045504216,-0.14604355,-0.12191854,0.091665216,-0.32088464
087600,0.022978723,0.15248436,-0.18712798,0.01984999,0.1094005,-0.011411385,-0.50113463,-0.041812707,-0.31608927,0.21909948,-0.5453385,0.20345776,-0.13305548,-0.110425435,0.24827234,-0.31238398
088290,0.08863357,0.26141512,-0.24819465,-0.10716149,0.061763473,-0.13098924,-0.35247764,-0.0138271265,-0.3485029,0.27580735,-0.56330764,0.11434232,-0.22794646,-0.04540441,0.1789292,-0.30226976
088350,-0.11838202,-0.2114371,0.26102716,0.15287867,-0.09309705,0.11923141,0.54358387,0.11755975,0.32085216,-0.06724424,0.5146474,-0.08683353,0.07715847,0.23514491,-0.116892956,0.25061035
088790,0.21942645,0.37222272,-0.32329315,-0.14641613,0.060986966,-0.037922215,-0.151184,0.32630292,-0.35140854,0.18080741,-0.45966336,0.11688969,-0.19562265,0.22858857,0.11811878,-0.25933072
088800,0.365749,0.31791216,-0.27392575,-0.39265308,0.13512792,-0.01971698,-0.034554243,0.4563762,-0.2113473,0.00087699824,-0.25352672,-0.2560214,-0.09084201,0.1756386,-0.23593995,-0.19638304
088980,0.25129688,0.1426201,-0.17863174,-0.19700813,0.14172105,-0.07668914,-0.50717705,-0.10525084,-0.34812912,0.13816771,-0.47384822,-0.07183752,-0.08054377,-0.25327528,0.033333685,-0.33134815
089030,0.3306144,0.20266373,-0.17761938,-0.30676028,0.31092176,0.2588626,-0.122743286,0.4080313,0.010389418,-0.14956143,-0.080495626,-0.353545,0.19238849,0.18449667,-0.39050364,0.035181407
089150,0.37520114,0.24909438,-0.25826424,-0.3586019,0.29270312,0.13416545,-0.25424108,0.38325673,-0.19217934,-0.016881507,-0.29952726,-0.21691892,0.0714099,0.1208192,-0.23665391,-0.19232953
089230,0.06412967,0.28928664,-0.2899752,-0.08193439,-0.02514948,-0.16420643,-0.25445196,0.0943016,-0.3932502,0.2920803,-0.44924983,0.25330755,-0.23822543,0.086210646,0.24095201,-0.30327988
089470,0.04867165,0.23218746,-0.2594369,-0.03821048,0.19862708,0.06879412,-0.47489038,0.15103868,-0.30671003,0.22599518,-0.5207655,0.22732615,-0.07011439,0.07899518,0.18576366,-0.26220325
089590,-0.13104355,-0.34696704,0.30326346,0.25002438,-0.09444741,0.10134183,0.3134207,-0.31032732,0.30312473,-0.18206331,0.5081222,-0.0010797255,0.13190551,0.020863451,0.0102892015,0.3050792
089790,0.33369777,0.21507874,-0.18836658,-0.31018627,0.30606568,0.2507648,-0.112907805,0.4169339,0.0035928162,-0.14217402,-0.090294726,-0.3485634,0.17745097,0.1944991,-0.3838768,0.03149958
089850,0.18631284,0.24640149,-0.27273774,-0.22455192,0.1302134,-0.08080089,-0.4195302,0.06349641,-0.36095238,0.19932313,-0.5231457,0.014805909,-0.14725868,-0.08318996,0.060319096,-0.31635684
089860,0.12918219,-0.16697837,0.24616595,-0.08274834,-0.040661156,0.022259861,0.31971034,-0.15939745,0.29128185,-0.20361966,0.4834766,-0.41174805,0.15252261,-0.053386025,-0.33641466,0.29888794
089890,0.2027064,0.026552834,0.09108547,-0.15938386,-0.28449285,-0.2743973,0.5079158,-0.3058903,0.050201695,-0.055312093,0.40708295,-0.339282,-0.16209099,-0.105645426,-0.22225626,0.20853584
089970,-0.052871834,-0.23594241,0.28801057,0.14781167,-0.26607084,-0.06472358,0.46649268,-0.26838502,0.22106531,-0.16030602,0.5460066,-0.10562459,-0.0063412976,-0.07429864,-0.042132128,0.2844739
089980,-0.005717391,0.22728306,-0.23474166,0.035584856,0.008904418,-0.14070247,-0.34580868,-0.009547469,-0.32393685,0.31497404,-0.48160315,0.31158376,-0.1995317,0.022785462,0.32165983,-0.27463034
090080,0.24067077,0.3063878,-0.2749428,-0.25692794,0.12508057,-0.07789653,-0.32117215,0.15853718,-0.34566966,0.196445,-0.52323294,-0.037964508,-0.15536329,-0.0040225377,0.02016873,-0.31424072
090350,-0.06956772,0.17173521,-0.122005075,0.10098872,-0.21579033,-0.25347358,-0.11254918,-0.1321943,-0.3212435,0.31089187,-0.34222788,0.332091,-0.3437696,-0.01535951,0.4193992,-0.27939543
090360,0.3736748,0.2518367,-0.3017453,-0.39115125,0.17183705,-0.013398786,-0.28761813,0.024644695,-0.24886562,0.055005662,-0.4240333,-0.26537254,-0.14702708,-0.06537442,-0.1800094,-0.2576359
090370,0.26962727,0.11464229,-0.13601387,-0.23172048,0.36292583,0.33257997,-0.2291138,0.44681746,0.017948225,-0.17435867,-0.10373015,-0.27408805,0.26802948,0.17448094,-0.3585889,-0.0048799952
090430,0.14089175,-0.04765784,0.1208562,-0.13585916,-0.08178577,-0.01501182,0.54478276,-0.07637822,0.24884035,-0.16564998,0.43450332,-0.37921792,-0.016497407,0.1527203,-0.27877975,0.33466944
090460,0.29537967,0.05347769,-0.03373025,-0.24263605,0.23954612,0.2674748,0.09320013,0.3110056,0.16131663,-0.24428053,0.17380598,-0.4303677,0.22138724,0.20186928,-0.44195282,0.17128445
090470,0.21684907,0.32910827,-0.3310421,-0.20392394,0.15978293,0.010190232,-0.26018265,0.16658571,-0.33129814,0.17513172,-0.5571723,0.014164202,-0.1969555,0.12272364,0.053658392,-0.25417924
090710,0.37577328,0.16081083,-0.14085661,-0.41032928,-0.09800061,-0.26579368,0.03714935,-0.35977572,-0.20216367,0.048816614,-0.1631231,-0.40295693,-0.2958734,-0.21949396,-0.19968906,-0.16069698
090850,-0.23715666,-0.37441146,0.31942257,0.39540046,-0.2733405,-0.06881746,0.14593291,-0.33795705,0.07629387,-0.02109226,0.40368614,0.24915004,0.039379593,-0.22749995,0.2100167,0.038990848
091440,0.15110621,-0.07934966,0.20710978,-0.086700045,-0.22530192,-0.12977274,0.48090747,-0.29161417,0.1522123,-0.17364943,0.45535457,-0.38013276,-0.06562776,-0.13724327,-0.22505371,0.23996502
091580,-0.0041382886,0.23581563,-0.23982953,0.028719647,0.008205449,-0.14199273,-0.33901668,-0.0036555878,-0.32512861,0.31515676,-0.48696536,0.3029754,-0.20644249,0.022950485,0.31572998,-0.2721462
091810,-0.18478207,-0.36629343,0.33922166,0.30771008,-0.11660748,0.09514316,0.24123937,-0.31593654,0.2753157,-0.1458834,0.49519625,0.054970384,0.1472553,-0.06608086,0.045350295,0.2604549
092040,0.23342937,-0.14405878,0.16832362,-0.22068073,0.08915338,0.052841317,0.027931646,-0.05912185,0.21122834,-0.21985626,0.37198958,-0.49770603,0.2776729,-0.1895446,-0.46929514,0.14282794
092070,0.26656324,0.22102317,-0.23781061,-0.1315957,0.37130925,0.3683861,-0.17360148,0.5102922,-0.013947824,-0.070074014,-0.17898706,-0.033688385,0.18316685,0.38160166,-0.15195298,-0.0396375
092130,-0.008067548,0.081080474,-0.122433424,0.13334024,0.16127768,0.086166665,-0.6209791,-0.11951296,-0.27455258,0.1993623,-0.43048054,0.2891549,0.022832528,-0.15778363,0.26198655,-0.22170995
092200,0.19026439,0.37378857,-0.26638865,-0.26530987,-0.19502018,-0.3351035,0.20782782,0.14173113,-0.3108096,0.21683161,-0.30578387,-0.0686998,-0.40476784,0.12988512,0.029410994,-0.21379377
092220,0.38396552,0.17440704,-0.15539652,-0.4073348,0.032590404,-0.15622129,-0.18906966,-0.19338937,-0.3184401,0.03432512,-0.29596838,-0.3604764,-0.2060696,-0.26900658,-0.19517447,-0.24581233
092300,0.4030623,0.2989918,-0.236632,-0.44013906,0.118889436,-0.031965833,0.05819639,0.3894997,-0.13302091,-0.058994632,-0.14772142,-0.3704901,-0.0694631,0.15389322,-0.3242043,-0.11957425
092440,0.12399436,0.23911503,-0.26699114,-0.166306,0.038859203,-0.162728,-0.36628157,-0.026703274,-0.3509391,0.23359662,-0.5438655,0.06475496,-0.23977737,-0.1113642,0.13604206,-0.31548488
092460,0.21405011,-0.22836637,0.20504011,-0.020176265,-0.084448226,0.030383155,0.35068652,-0.27764487,0.21376647,-0.29869482,0.55126756,-0.2958963,0.11652714,-0.010005739,-0.24096988,0.23097643
092600,0.2763121,0.18751296,-0.1807617,-0.22383516,0.34198874,0.32333562,-0.18426841,0.51148343,0.008432554,-0.15826187,-0.11848827,-0.23049273,0.21468963,0.24104978,-0.30355927,0.0034693414
092790,0.3820788,0.22751544,-0.17628445,-0.497431,0.119846016,-0.13384093,-0.08686161,0.06393809,-0.1594847,0.026614286,-0.22927552,-0.47975773,-0.10258415,-0.08104898,-0.35655466,-0.16348468
092870,0.3364575,0.22641076,-0.1981457,-0.31270808,0.3017661,0.24407962,-0.10418866,0.4234995,-0.0028287922,-0.13556644,-0.09982734,-0.343413,0.16425121,0.20347118,-0.37711853,0.027570158
093050,0.107736334,-0.106207006,0.21625063,-0.029178927,-0.30735424,-0.20403783,0.479424,-0.30283624,0.11075522,-0.14196989,0.4945925,-0.27076268,-0.07054625,-0.16709425,-0.17521091,0.24060223
093190,-0.013840867,0.3378109,-0.2878891,0.009646694,-0.06759898,-0.15430903,-0.026392153,0.17007856,-0.28146777,0.312503,-0.41170833,0.30635986,-0.3071567,0.29115197,0.2915096,-0.20094775
093370,-0.0572709,0.13337031,-0.18350738,0.055205386,0.18103863,0.07629509,-0.43502077,0.056481164,-0.28616852,0.26291484,-0.52180606,0.29941055,-0.113448314,0.08017837,0.27705145,-0.31965488
093380,0.10026747,0.3441398,-0.32099777,-0.11023969,0.067221925,-0.0703798,-0.20691244,0.30464485,-0.30412364,0.24769096,-0.4785378,0.19414659,-0.18826407,0.22375473,0.17330213,-0.27413857
093520,0.2931186,0.24838161,-0.2406241,-0.33679923,0.110315174,-0.10699397,-0.32327375,-0.015953979,-0.3568679,0.13292427,-0.4723185,-0.18424168,-0.18332478,-0.16394569,-0.07604329,-0.29043877
094360,-0.00050529797,-0.3145064,0.32246044,0.09803903,-0.10681487,0.041497227,0.2924858,-0.27777326,0.29308054,-0.22859995,0.5558017,-0.19358179,0.15313007,-0.11149051,-0.14609635,0.26436546
094480,0.3515375,0.34260544,-0.30336884,-0.31683964,0.20538001,0.07666329,-0.10299163,0.4295158,-0.22130859,0.04264364,-0.36220407,-0.14922771,-0.06268794,0.23621146,-0.14683698,-0.19475642
094820,-0.11625948,0.11250165,-0.14860587,0.16207315,0.0020165027,-0.06510759,-0.39660734,-0.09756256,-0.28768525,0.305713,-0.421338,0.405633,-0.16268995,-0.01703648,0.38208506,-0.2517588
094860,0.3524383,0.01915501,0.0016534998,-0.31573302,0.16297472,0.10219057,0.06955537,0.07195018,0.17693964,-0.24598956,0.24128915,-0.5249264,0.20389675,0.03492103,-0.4844283,0.16019048
095190,-0.008306716,0.33980533,-0.28195325,-0.008834797,-0.123684146,-0.19721833,0.076220416,0.1661747,-0.28224286,0.29038286,-0.37577194,0.26504505,-0.36959654,0.28982815,0.28352058,-0.20211066
095340,-0.08441369,-0.043877397,0.1966165,0.23741862,-0.3910938,-0.29336816,0.39911836,-0.46690747,-0.076373786,0.20098214,0.3051041,0.13192813,-0.252699,-0.0974996,0.21081622,0.07127003
095500,0.12778041,0.29471183,-0.22525653,-0.2129057,-0.23209912,-0.40401393,0.19971915,0.012296847,-0.32646707,0.27384797,-0.29650283,-0.0010669825,-0.44382334,0.07704872,0.095742,-0.24907999
095570,0.3052283,0.07114556,-0.04881907,-0.262975,0.2505026,0.26549172,0.12329136,0.18595132,0.15960644,-0.22401077,0.16662829,-0.45970678,0.18314058,0.21470429,-0.44962442,0.22509512
095610,0.13961789,0.069545925,0.093857944,-0.16861318,-0.117188096,-0.05032094,0.56548935,0.083651274,0.1987083,-0.08855078,0.38001266,-0.4123089,-0.055405907,0.16211267,-0.31873938,0.32048395
095660,0.015668102,-0.1985124,0.27107233,0.05062162,-0.27887523,-0.11615691,0.5119135,-0.2546232,0.18343322,-0.16606584,0.5037652,-0.2226701,-0.04267693,-0.12696105,-0.12971312,0.25845593
095700,-0.080753386,0.25249678,-0.24258651,0.10804884,-0.057462644,-0.14366159,-0.14836957,0.07706667,-0.26700214,0.29777354,-0.3991574,0.41324034,-0.25643486,0.22756366,0.3907638,-0.21682754
095720,0.10317957,0.07939333,0.12112236,-0.15633094,-0.34030414,-0.3197856,0.5277861,-0.0950766,0.08771216,0.0010155584,0.4719392,-0.30285558,-0.13112663,-0.11561147,-0.21194747,0.20161523
095910,-0.027287146,-0.0399005,0.2227901,0.10510419,-0.4660607,-0.38285065,0.30106157,-0.39301443,-0.1677469,0.106763005,0.24758175,0.0035284848,-0.27461398,-0.35414886,0.15431078,-0.05101763
096250,0.38731283,0.043009173,0.046182714,-0.3411031,0.061816506,0.05555197,0.13177219,0.12676072,0.057119753,-0.23710814,0.26364532,-0.5319791,0.1537563,-0.096175574,-0.48648572,0.08810635
096350,0.20166159,0.28601786,-0.30680087,-0.24044174,0.15898925,-0.03794593,-0.38715678,0.16314936,-0.3136645,0.16620128,-0.54382265,-0.029049486,-0.13854785,-0.006281084,0.006024288,-0.283717
